Order Date Time,Product Name,Customer Name,Quantity,Region
11/21/2022 1:16,MRI Scanner,Kaiser Permanente,85,AMER
11/18/2022 3:24,Ultrasound System,Massachusetts Hospital,85,APAC
5/20/2022 17:19,Ultrasound System,Inova Emergency Care,24,APAC
7/12/2022 19:05,Lumify Transducer,Kaiser Permanente,54,APAC
12/19/2022 22:59,Lumify Transducer,Inova Emergency Care,46,AMER
10/4/2022 0:23,Lumify Transducer,Johns Hopkins Medicine,85,APAC
10/31/2022 11:54,Anesthesia Machine,Steve Nursing Home,56,EMEA
8/22/2022 20:56,Respiro Respirator,Mount Sinai Hospital,35,EMEA
3/16/2022 4:55,Azurion System,Steve Nursing Home,86,EMEA
1/19/2023 19:26,Azurion System,Mayo Clinic,99,APAC
12/19/2022 10:09,Azurion System,Mayo Clinic,32,APAC
12/22/2022 22:05,Lumify Transducer,Paul Diagnostics,98,EMEA
5/27/2022 7:44,MRI Scanner,Mayo Clinic,37,APAC
6/18/2022 12:32,CT Scanner,Cleveland Clinic,45,EMEA
3/21/2022 9:47,Respiro Respirator,Steve Nursing Home,64,APAC
12/23/2022 13:00,Lumify Transducer,Richards Care,14,AMER
6/30/2022 22:51,MRI Scanner,Baylor Scott Health,90,APAC
11/27/2022 6:39,Anesthesia Machine,Steve Nursing Home,44,APAC
3/21/2022 16:54,Anesthesia Machine,Johns Hopkins Medicine,99,AMER
1/6/2023 22:21,MRI Scanner,Fortis Healthcare,40,EMEA
6/18/2022 10:10,Ultrasound System,Franco-USAese Hospital,80,APAC
3/4/2023 4:43,CT Scanner,Mount Sinai Hospital,66,APAC
3/26/2022 19:05,Respiro Respirator,Mount Sinai Hospital,78,AMER
2/12/2023 7:56,Lumify Transducer,Richards Care,100,AMER
8/30/2022 2:38,Anesthesia Machine,Baylor Scott Health,58,EMEA
1/27/2023 17:15,Azurion System,SLR Hospital Center,60,AMER
5/6/2022 18:11,Ultrasound System,Alexandria Hospital,44,APAC
9/29/2022 0:18,Azurion System,Steve Nursing Home,93,AMER
8/20/2022 7:17,Respiro Respirator,Mayo Clinic,87,EMEA
7/13/2022 7:27,Anesthesia Machine,UCLA Medical Center,74,AMER
10/28/2022 9:45,Ultrasound System,Cleveland Clinic,37,EMEA
12/27/2022 19:50,MRI Scanner,Alexandria Hospital,89,EMEA
4/11/2022 1:51,Azurion System,Johns Hopkins Medicine,12,EMEA
11/18/2022 14:25,Lumify Transducer,Massachusetts Hospital,45,AMER
6/7/2022 22:03,Azurion System,Kaiser Permanente,92,EMEA
9/2/2022 19:56,Respiro Respirator,SLR Hospital Center,64,EMEA
9/23/2022 20:18,Ultrasound System,Jude Medical Center,19,APAC
6/29/2022 14:35,Lumify Transducer,Baylor Scott Health,14,AMER
4/9/2022 17:18,Azurion System,Steve Nursing Home,75,AMER
2/14/2023 1:17,Lumify Transducer,Kaiser Permanente,11,EMEA
7/13/2022 20:06,Ultrasound System,Metro Hospital Center,80,AMER
5/14/2022 7:16,Azurion System,Cleveland Clinic,77,AMER
10/19/2022 5:29,Respiro Respirator,Metro Hospital Center,94,APAC
3/18/2022 8:17,MRI Scanner,Steve Nursing Home,89,EMEA
1/28/2023 23:01,Azurion System,UCLA Medical Center,35,APAC
11/29/2022 21:24,CT Scanner,Shawn Sons Hospital,38,APAC
8/28/2022 3:07,CT Scanner,North General Hospital,4,AMER
11/16/2022 2:01,Respiro Respirator,North General Hospital,33,AMER
10/6/2022 19:49,MRI Scanner,Inova Emergency Care,96,EMEA
4/16/2022 17:49,MRI Scanner,Steve Nursing Home,30,AMER
11/6/2022 11:57,MRI Scanner,Mount Sinai Hospital,7,APAC
1/9/2023 11:09,Anesthesia Machine,Johns Hopkins Medicine,43,EMEA
4/16/2022 6:22,Azurion System,Paul Diagnostics,24,EMEA
11/16/2022 18:03,Anesthesia Machine,Baylor Scott Health,47,EMEA
1/4/2023 19:27,Respiro Respirator,Fortis Healthcare,30,AMER
10/29/2022 10:10,Azurion System,Steve Nursing Home,24,APAC
1/21/2023 5:53,CT Scanner,Paul Diagnostics,35,EMEA
8/21/2022 1:31,Lumify Transducer,Shawn Sons Hospital,73,AMER
11/10/2022 15:02,CT Scanner,Alexandria Hospital,78,AMER
3/21/2022 14:48,CT Scanner,California Medical Center,42,APAC
4/6/2022 21:00,Ultrasound System,Cleveland Clinic,54,EMEA
7/15/2022 19:45,CT Scanner,Mount Sinai Hospital,8,APAC
11/9/2022 23:59,Lumify Transducer,Alexandria Hospital,41,APAC
5/18/2022 14:28,Azurion System,Mount Sinai Hospital,42,AMER
11/9/2022 1:37,Ultrasound System,Massachusetts Hospital,79,AMER
4/30/2022 2:44,Lumify Transducer,Jude Medical Center,30,EMEA
11/9/2022 5:26,CT Scanner,Kaiser Permanente,59,AMER
10/7/2022 4:41,MRI Scanner,UCLA Medical Center,6,APAC
6/5/2022 20:55,Ultrasound System,Kaiser Permanente,18,AMER
3/1/2023 4:57,Azurion System,Shawn Sons Hospital,74,APAC
11/23/2022 17:35,Respiro Respirator,California Medical Center,23,AMER
7/17/2022 17:49,MRI Scanner,Franco-USAese Hospital,86,EMEA
5/9/2022 23:58,CT Scanner,Paul Diagnostics,52,APAC
2/23/2023 13:47,Ultrasound System,Baylor Scott Health,23,EMEA
3/16/2022 16:52,CT Scanner,Massachusetts Hospital,52,EMEA
3/18/2022 11:58,Azurion System,Johns Hopkins Medicine,73,APAC
1/6/2023 13:54,MRI Scanner,Steve Nursing Home,63,AMER
8/16/2022 7:30,Anesthesia Machine,Shawn Sons Hospital,35,APAC
3/7/2023 18:58,Ultrasound System,North General Hospital,82,EMEA
7/7/2022 3:23,Azurion System,Jude Medical Center,61,EMEA
1/23/2023 11:09,Respiro Respirator,UCLA Medical Center,21,APAC
9/13/2022 14:34,Anesthesia Machine,Mount Sinai Hospital,56,APAC
6/4/2022 21:05,Respiro Respirator,Metro Hospital Center,12,EMEA
12/25/2022 16:19,Respiro Respirator,Inova Emergency Care,16,APAC
3/5/2023 14:39,Ultrasound System,Metro Hospital Center,4,APAC
5/27/2022 9:50,Respiro Respirator,Massachusetts Hospital,74,APAC
12/20/2022 8:15,Lumify Transducer,Mayo Clinic,70,EMEA
8/31/2022 1:32,Anesthesia Machine,Fortis Healthcare,3,AMER
4/25/2022 0:03,Anesthesia Machine,UCLA Medical Center,66,APAC
2/2/2023 5:57,MRI Scanner,Inova Emergency Care,75,AMER
5/29/2022 22:55,Respiro Respirator,Kaiser Permanente,5,APAC
8/18/2022 7:30,MRI Scanner,Cleveland Clinic,10,AMER
12/23/2022 1:29,CT Scanner,UCLA Medical Center,50,EMEA
10/15/2022 4:32,Respiro Respirator,Richards Care,8,APAC
6/5/2022 21:22,Ultrasound System,Steve Nursing Home,98,AMER
10/5/2022 0:38,Azurion System,Baylor Scott Health,2,AMER
9/8/2022 4:43,Respiro Respirator,Mayo Clinic,98,EMEA
5/8/2022 18:14,Azurion System,Mayo Clinic,29,EMEA
12/19/2022 5:00,MRI Scanner,North General Hospital,43,APAC
11/10/2022 16:30,MRI Scanner,Kaiser Permanente,78,AMER
1/2/2023 19:10,Lumify Transducer,Cleveland Clinic,8,APAC
11/19/2022 7:51,MRI Scanner,Steve Nursing Home,64,APAC
12/30/2022 0:28,Respiro Respirator,Cleveland Clinic,79,APAC
9/10/2022 9:56,Azurion System,Fortis Healthcare,9,APAC
6/27/2022 4:10,Ultrasound System,Mayo Clinic,60,APAC
3/31/2022 15:56,Azurion System,Shawn Sons Hospital,47,AMER
9/15/2022 10:10,CT Scanner,Alexandria Hospital,2,APAC
9/5/2022 3:18,Lumify Transducer,Inova Emergency Care,25,EMEA
3/12/2023 16:06,Azurion System,UCLA Medical Center,84,AMER
10/21/2022 14:30,Ultrasound System,Steve Nursing Home,15,APAC
3/24/2022 6:04,Ultrasound System,Fortis Healthcare,66,AMER
12/17/2022 14:54,Ultrasound System,Alexandria Hospital,73,AMER
1/2/2023 14:44,Respiro Respirator,Massachusetts Hospital,76,EMEA
9/10/2022 2:46,Lumify Transducer,North General Hospital,70,APAC
4/1/2022 16:09,CT Scanner,Kaiser Permanente,62,EMEA
11/2/2022 12:52,Respiro Respirator,Kaiser Permanente,69,APAC
6/21/2022 23:50,Lumify Transducer,Mayo Clinic,84,EMEA
7/6/2022 0:57,MRI Scanner,Mayo Clinic,20,AMER
10/31/2022 20:36,Respiro Respirator,Mount Sinai Hospital,13,APAC
12/24/2022 4:02,CT Scanner,Richards Care,79,EMEA
12/15/2022 18:18,Anesthesia Machine,Steve Nursing Home,53,APAC
1/12/2023 0:16,Respiro Respirator,Inova Emergency Care,87,APAC
3/11/2023 13:09,CT Scanner,Massachusetts Hospital,18,AMER
8/6/2022 15:44,Lumify Transducer,Massachusetts Hospital,95,EMEA
1/4/2023 21:05,Respiro Respirator,Johns Hopkins Medicine,68,AMER
7/7/2022 4:14,Anesthesia Machine,California Medical Center,13,EMEA
9/27/2022 2:12,MRI Scanner,Shawn Sons Hospital,18,APAC
6/14/2022 22:57,Azurion System,Steve Nursing Home,12,EMEA
3/24/2022 6:40,CT Scanner,Cleveland Clinic,58,APAC
5/20/2022 2:56,Azurion System,Massachusetts Hospital,27,APAC
8/15/2022 23:32,MRI Scanner,UCLA Medical Center,22,EMEA
8/31/2022 12:36,MRI Scanner,California Medical Center,26,EMEA
6/21/2022 18:18,Ultrasound System,Fortis Healthcare,76,EMEA
6/9/2022 2:30,MRI Scanner,Jude Medical Center,28,EMEA
2/21/2023 0:19,Azurion System,Paul Diagnostics,57,AMER
10/12/2022 22:30,Respiro Respirator,Kaiser Permanente,24,AMER
1/28/2023 19:30,Respiro Respirator,North General Hospital,50,APAC
4/16/2022 12:08,Ultrasound System,Richards Care,43,APAC
9/11/2022 11:01,Respiro Respirator,Massachusetts Hospital,91,APAC
10/23/2022 3:27,Azurion System,Kaiser Permanente,97,APAC
10/1/2022 0:14,CT Scanner,Cleveland Clinic,100,EMEA
11/17/2022 16:16,Respiro Respirator,Metro Hospital Center,91,APAC
2/3/2023 23:40,Ultrasound System,Steve Nursing Home,4,EMEA
10/20/2022 6:24,Anesthesia Machine,Jude Medical Center,83,AMER
7/21/2022 4:51,Lumify Transducer,Steve Nursing Home,25,AMER
4/14/2022 15:30,Azurion System,Franco-USAese Hospital,88,APAC
1/27/2023 8:02,Anesthesia Machine,Paul Diagnostics,72,APAC
8/19/2022 1:36,Azurion System,North General Hospital,8,EMEA
3/4/2023 12:06,CT Scanner,Fortis Healthcare,90,APAC
3/28/2022 11:11,Azurion System,Richards Care,35,AMER
8/23/2022 5:49,Lumify Transducer,Massachusetts Hospital,66,APAC
6/25/2022 19:20,Anesthesia Machine,Alexandria Hospital,58,APAC
7/18/2022 4:52,Lumify Transducer,Mount Sinai Hospital,10,AMER
2/17/2023 22:46,CT Scanner,Alexandria Hospital,3,APAC
1/19/2023 6:01,Anesthesia Machine,UCLA Medical Center,96,EMEA
6/10/2022 9:30,Ultrasound System,Alexandria Hospital,27,EMEA
11/7/2022 16:55,Anesthesia Machine,SLR Hospital Center,88,APAC
8/30/2022 16:57,Respiro Respirator,Paul Diagnostics,28,APAC
8/4/2022 15:19,Ultrasound System,Johns Hopkins Medicine,19,EMEA
3/2/2023 2:50,MRI Scanner,Massachusetts Hospital,53,AMER
3/18/2022 4:40,CT Scanner,Massachusetts Hospital,38,APAC
11/8/2022 22:48,Azurion System,Alexandria Hospital,26,EMEA
9/6/2022 10:59,CT Scanner,Baylor Scott Health,28,EMEA
2/27/2023 19:27,Azurion System,North General Hospital,97,AMER
10/6/2022 1:05,Anesthesia Machine,Jude Medical Center,63,EMEA
2/28/2023 4:04,CT Scanner,Steve Nursing Home,55,AMER
1/2/2023 23:48,Azurion System,SLR Hospital Center,44,APAC
10/9/2022 19:13,CT Scanner,Alexandria Hospital,14,APAC
4/16/2022 12:30,Respiro Respirator,Alexandria Hospital,57,APAC
1/17/2023 5:04,Anesthesia Machine,Kaiser Permanente,21,APAC
2/28/2023 16:22,Azurion System,Fortis Healthcare,27,APAC
8/25/2022 16:58,Azurion System,Metro Hospital Center,62,AMER
6/15/2022 11:16,Respiro Respirator,Alexandria Hospital,84,EMEA
9/14/2022 8:04,Lumify Transducer,Johns Hopkins Medicine,6,APAC
3/19/2022 4:40,MRI Scanner,Kaiser Permanente,36,AMER
11/4/2022 16:59,Azurion System,SLR Hospital Center,73,AMER
8/25/2022 23:42,Azurion System,Johns Hopkins Medicine,89,AMER
12/12/2022 3:15,CT Scanner,Mount Sinai Hospital,6,AMER
10/9/2022 1:15,Ultrasound System,Metro Hospital Center,90,EMEA
12/25/2022 19:39,Respiro Respirator,Franco-USAese Hospital,17,APAC
11/6/2022 16:25,Respiro Respirator,Mount Sinai Hospital,36,AMER
10/27/2022 2:56,MRI Scanner,Steve Nursing Home,15,EMEA
2/11/2023 16:08,CT Scanner,Richards Care,87,AMER
5/12/2022 21:43,Respiro Respirator,Shawn Sons Hospital,81,APAC
10/6/2022 1:32,Lumify Transducer,Richards Care,67,EMEA
12/13/2022 3:41,Azurion System,Alexandria Hospital,17,AMER
8/22/2022 5:05,Anesthesia Machine,Mayo Clinic,67,EMEA
3/30/2022 3:03,Azurion System,Metro Hospital Center,46,EMEA
1/4/2023 16:41,MRI Scanner,Mount Sinai Hospital,25,APAC
5/21/2022 19:28,Respiro Respirator,Franco-USAese Hospital,37,APAC
9/5/2022 1:45,Anesthesia Machine,SLR Hospital Center,83,APAC
6/10/2022 17:19,Azurion System,North General Hospital,45,AMER
8/14/2022 9:59,Anesthesia Machine,Kaiser Permanente,37,EMEA
8/26/2022 11:46,Ultrasound System,UCLA Medical Center,51,APAC
2/12/2023 8:40,MRI Scanner,California Medical Center,64,APAC
10/1/2022 18:46,Azurion System,Fortis Healthcare,67,EMEA
7/20/2022 16:47,MRI Scanner,Fortis Healthcare,61,EMEA
11/4/2022 12:54,Lumify Transducer,Inova Emergency Care,100,AMER
10/17/2022 23:37,Anesthesia Machine,UCLA Medical Center,35,AMER
8/1/2022 3:31,CT Scanner,Franco-USAese Hospital,96,APAC
1/5/2023 9:47,Respiro Respirator,California Medical Center,25,APAC
7/1/2022 8:07,Anesthesia Machine,North General Hospital,51,APAC
1/30/2023 23:01,CT Scanner,Franco-USAese Hospital,27,AMER
6/14/2022 23:03,CT Scanner,Paul Diagnostics,51,APAC
1/23/2023 5:53,MRI Scanner,Metro Hospital Center,92,AMER
10/1/2022 8:35,CT Scanner,UCLA Medical Center,41,AMER
11/17/2022 1:00,Lumify Transducer,California Medical Center,54,APAC
5/10/2022 23:03,Azurion System,Mayo Clinic,12,APAC
6/1/2022 11:27,CT Scanner,Paul Diagnostics,62,EMEA
7/22/2022 3:04,Anesthesia Machine,Metro Hospital Center,4,EMEA
6/30/2022 17:37,CT Scanner,Massachusetts Hospital,9,AMER
2/5/2023 23:32,Azurion System,Massachusetts Hospital,86,APAC
1/27/2023 1:05,CT Scanner,Alexandria Hospital,22,APAC
5/22/2022 5:32,Azurion System,UCLA Medical Center,75,APAC
8/25/2022 4:40,CT Scanner,Massachusetts Hospital,58,EMEA
3/9/2023 21:51,CT Scanner,Kaiser Permanente,91,EMEA
11/20/2022 12:15,CT Scanner,Massachusetts Hospital,100,AMER
5/24/2022 19:29,MRI Scanner,Johns Hopkins Medicine,68,AMER
4/13/2022 16:09,MRI Scanner,Steve Nursing Home,52,EMEA
3/29/2022 5:17,MRI Scanner,Fortis Healthcare,38,AMER
6/27/2022 18:29,Lumify Transducer,Paul Diagnostics,40,APAC
8/28/2022 20:07,Respiro Respirator,Richards Care,83,AMER
7/14/2022 12:25,Anesthesia Machine,Baylor Scott Health,99,EMEA
6/19/2022 23:41,CT Scanner,Cleveland Clinic,24,AMER
9/28/2022 2:58,CT Scanner,Franco-USAese Hospital,81,EMEA
12/4/2022 13:03,CT Scanner,UCLA Medical Center,23,EMEA
8/23/2022 23:04,MRI Scanner,Cleveland Clinic,38,APAC
9/8/2022 20:47,Respiro Respirator,Kaiser Permanente,33,APAC
11/7/2022 6:46,Ultrasound System,Jude Medical Center,54,APAC
11/19/2022 19:01,Ultrasound System,Shawn Sons Hospital,68,AMER
1/13/2023 14:37,MRI Scanner,California Medical Center,99,EMEA
1/16/2023 20:24,CT Scanner,SLR Hospital Center,78,APAC
1/10/2023 7:16,CT Scanner,California Medical Center,46,EMEA
11/17/2022 22:22,MRI Scanner,Johns Hopkins Medicine,15,APAC
4/22/2022 17:54,Anesthesia Machine,Baylor Scott Health,18,APAC
1/24/2023 16:06,Ultrasound System,Baylor Scott Health,84,EMEA
3/5/2023 20:01,Lumify Transducer,Kaiser Permanente,47,APAC
8/31/2022 0:00,Ultrasound System,SLR Hospital Center,63,EMEA
7/11/2022 8:32,Anesthesia Machine,Cleveland Clinic,90,AMER
4/18/2022 5:31,Lumify Transducer,Franco-USAese Hospital,99,EMEA
6/3/2022 5:53,Ultrasound System,Baylor Scott Health,34,APAC
2/4/2023 22:14,Lumify Transducer,Massachusetts Hospital,70,AMER
1/28/2023 18:20,MRI Scanner,Cleveland Clinic,32,EMEA
1/5/2023 17:25,Anesthesia Machine,Metro Hospital Center,17,AMER
6/29/2022 0:51,Ultrasound System,Fortis Healthcare,98,EMEA
9/22/2022 23:36,Anesthesia Machine,Johns Hopkins Medicine,60,EMEA
3/19/2022 18:05,Anesthesia Machine,Massachusetts Hospital,73,EMEA
4/4/2022 7:18,Ultrasound System,Alexandria Hospital,23,EMEA
11/30/2022 2:07,Azurion System,UCLA Medical Center,51,APAC
3/3/2023 19:43,Ultrasound System,Massachusetts Hospital,3,AMER
7/10/2022 0:25,Anesthesia Machine,Mount Sinai Hospital,31,AMER
9/18/2022 7:10,Anesthesia Machine,Metro Hospital Center,93,EMEA
2/1/2023 0:16,Anesthesia Machine,Baylor Scott Health,40,EMEA
12/21/2022 18:38,Respiro Respirator,SLR Hospital Center,74,AMER
10/25/2022 21:30,Ultrasound System,North General Hospital,32,APAC
10/21/2022 9:05,MRI Scanner,Alexandria Hospital,14,EMEA
6/10/2022 10:24,MRI Scanner,Jude Medical Center,18,APAC
2/23/2023 5:27,Ultrasound System,Franco-USAese Hospital,40,EMEA
9/1/2022 8:26,Respiro Respirator,Massachusetts Hospital,51,APAC
8/14/2022 15:09,Ultrasound System,SLR Hospital Center,18,APAC
1/8/2023 5:52,Anesthesia Machine,Alexandria Hospital,25,AMER
11/24/2022 1:18,Anesthesia Machine,Fortis Healthcare,87,EMEA
11/19/2022 8:12,Azurion System,Baylor Scott Health,69,EMEA
6/30/2022 0:36,Lumify Transducer,SLR Hospital Center,4,EMEA
6/10/2022 1:56,Anesthesia Machine,Alexandria Hospital,72,EMEA
7/23/2022 15:32,MRI Scanner,California Medical Center,95,AMER
10/17/2022 5:22,CT Scanner,SLR Hospital Center,88,EMEA
4/25/2022 10:34,Anesthesia Machine,Jude Medical Center,49,AMER
11/3/2022 8:05,Anesthesia Machine,Mount Sinai Hospital,38,APAC
8/1/2022 0:22,CT Scanner,Inova Emergency Care,41,AMER
9/28/2022 23:16,Lumify Transducer,Baylor Scott Health,51,APAC
10/2/2022 17:23,CT Scanner,California Medical Center,76,AMER
4/30/2022 8:36,CT Scanner,Paul Diagnostics,59,APAC
12/20/2022 14:04,CT Scanner,Shawn Sons Hospital,36,EMEA
5/29/2022 1:43,Anesthesia Machine,Shawn Sons Hospital,39,AMER
10/31/2022 13:03,Respiro Respirator,Mayo Clinic,1,APAC
10/3/2022 4:51,Lumify Transducer,Massachusetts Hospital,49,EMEA
4/29/2022 20:46,Respiro Respirator,Inova Emergency Care,45,AMER
7/16/2022 11:55,Lumify Transducer,Richards Care,10,AMER
6/6/2022 9:09,Lumify Transducer,Jude Medical Center,20,AMER
12/10/2022 13:38,Anesthesia Machine,Kaiser Permanente,25,EMEA
4/21/2022 22:55,Anesthesia Machine,Alexandria Hospital,60,APAC
9/23/2022 20:11,Ultrasound System,Mount Sinai Hospital,26,EMEA
2/1/2023 12:08,Respiro Respirator,Franco-USAese Hospital,98,AMER
9/15/2022 7:14,MRI Scanner,Alexandria Hospital,91,APAC
6/15/2022 21:18,CT Scanner,Massachusetts Hospital,91,AMER
2/14/2023 23:54,Ultrasound System,UCLA Medical Center,100,EMEA
9/20/2022 10:03,Ultrasound System,Shawn Sons Hospital,22,EMEA
9/17/2022 14:17,MRI Scanner,Fortis Healthcare,2,EMEA
2/4/2023 19:32,MRI Scanner,Franco-USAese Hospital,96,APAC
7/25/2022 1:55,CT Scanner,Johns Hopkins Medicine,22,EMEA
5/30/2022 4:39,Azurion System,Inova Emergency Care,98,AMER
7/20/2022 19:30,Respiro Respirator,Kaiser Permanente,6,EMEA
8/16/2022 21:52,Lumify Transducer,Mayo Clinic,52,EMEA
1/31/2023 15:22,Azurion System,Johns Hopkins Medicine,19,AMER
11/9/2022 21:32,MRI Scanner,Richards Care,54,EMEA
9/7/2022 3:59,CT Scanner,Johns Hopkins Medicine,52,AMER
7/24/2022 13:54,Ultrasound System,Johns Hopkins Medicine,82,EMEA
8/4/2022 21:26,Ultrasound System,Massachusetts Hospital,90,AMER
1/26/2023 18:10,Azurion System,Paul Diagnostics,95,APAC
4/17/2022 14:18,Respiro Respirator,Kaiser Permanente,25,APAC
6/11/2022 22:51,CT Scanner,Alexandria Hospital,62,AMER
6/13/2022 16:13,Lumify Transducer,Mayo Clinic,83,AMER
7/28/2022 23:43,Respiro Respirator,Jude Medical Center,17,EMEA
4/15/2022 1:52,CT Scanner,Fortis Healthcare,31,EMEA
9/19/2022 3:28,MRI Scanner,Steve Nursing Home,58,AMER
6/2/2022 18:14,CT Scanner,Jude Medical Center,27,AMER
11/1/2022 5:39,Anesthesia Machine,Paul Diagnostics,82,AMER
6/2/2022 16:20,Azurion System,Paul Diagnostics,98,EMEA
7/5/2022 8:52,Lumify Transducer,Cleveland Clinic,99,EMEA
5/8/2022 5:37,Azurion System,California Medical Center,10,AMER
9/25/2022 10:14,Azurion System,Inova Emergency Care,47,EMEA
6/24/2022 19:28,Respiro Respirator,Baylor Scott Health,79,AMER
6/19/2022 17:28,CT Scanner,Baylor Scott Health,85,EMEA
11/10/2022 21:30,MRI Scanner,Inova Emergency Care,35,APAC
4/9/2022 13:49,CT Scanner,Fortis Healthcare,69,APAC
11/16/2022 19:26,Respiro Respirator,Shawn Sons Hospital,54,AMER
3/14/2023 16:49,Lumify Transducer,Massachusetts Hospital,78,AMER
9/22/2022 15:12,Respiro Respirator,Massachusetts Hospital,64,APAC
12/9/2022 20:32,MRI Scanner,Steve Nursing Home,1,AMER
4/2/2022 8:33,Anesthesia Machine,Johns Hopkins Medicine,30,EMEA
10/22/2022 18:02,Ultrasound System,SLR Hospital Center,61,APAC
4/6/2022 23:02,Ultrasound System,Mount Sinai Hospital,64,EMEA
7/1/2022 1:30,Lumify Transducer,Johns Hopkins Medicine,42,APAC
11/23/2022 2:28,CT Scanner,Cleveland Clinic,7,AMER
7/12/2022 9:42,Anesthesia Machine,Cleveland Clinic,31,EMEA
3/30/2022 0:38,Respiro Respirator,Paul Diagnostics,22,APAC
2/9/2023 22:51,Respiro Respirator,North General Hospital,11,APAC
12/17/2022 10:28,Azurion System,Shawn Sons Hospital,77,APAC
5/14/2022 13:40,Respiro Respirator,Franco-USAese Hospital,7,EMEA
1/27/2023 14:26,Anesthesia Machine,Cleveland Clinic,24,EMEA
3/9/2023 8:15,MRI Scanner,Shawn Sons Hospital,85,EMEA
2/15/2023 5:00,Ultrasound System,Alexandria Hospital,99,APAC
3/3/2023 8:07,Azurion System,Fortis Healthcare,99,AMER
8/17/2022 1:41,Respiro Respirator,Jude Medical Center,92,AMER
5/6/2022 1:32,Respiro Respirator,North General Hospital,95,EMEA
12/15/2022 19:40,Azurion System,Johns Hopkins Medicine,53,EMEA
5/29/2022 10:59,Lumify Transducer,Richards Care,60,AMER
5/18/2022 0:58,Respiro Respirator,Johns Hopkins Medicine,75,EMEA
4/10/2022 16:04,Lumify Transducer,Richards Care,93,EMEA
7/25/2022 0:58,Lumify Transducer,Steve Nursing Home,23,APAC
10/2/2022 7:05,Ultrasound System,Johns Hopkins Medicine,25,APAC
10/30/2022 19:57,MRI Scanner,Paul Diagnostics,33,APAC
9/28/2022 11:01,Ultrasound System,Mount Sinai Hospital,16,EMEA
9/17/2022 7:27,CT Scanner,SLR Hospital Center,40,AMER
10/19/2022 14:32,CT Scanner,Steve Nursing Home,76,APAC
4/12/2022 11:11,MRI Scanner,Mayo Clinic,26,AMER
1/8/2023 12:02,Anesthesia Machine,Steve Nursing Home,19,AMER
2/9/2023 1:06,Azurion System,Shawn Sons Hospital,64,AMER
7/2/2022 16:09,Ultrasound System,Jude Medical Center,90,AMER
7/19/2022 22:24,Azurion System,Cleveland Clinic,95,EMEA
1/7/2023 22:55,Anesthesia Machine,Paul Diagnostics,63,APAC
